pr,reviewer,weight
26196,joyeecheung,1.0312867399953871
26196,addaleax,1.0307237596537107
26183,mscdex,1.0321107235688916
26183,gireeshpunathil,0.7736460342590262
26183,richardlau,1.0316325543673892
26183,ZYSzys,1.0313415424610821
26183,BridgeAR,1.0313402768709432
26176,richardlau,1.0325255970774212
26176,Trott,0.7743834352083341
26175,vsemozhetbyt,1.032369954384474
26175,addaleax,1.031374853445958
26175,BridgeAR,1.0304293400083462
26172,lpinca,1.0327471711533072
26172,addaleax,1.0327458462330874
26162,Trott,1.0329413721042733
26162,ZYSzys,1.0326791136171725
26162,jorangreef,0.5162034717397391
26162,addaleax,1.032393861711331
26161,addaleax,0.7735286929135614
26161,gireeshpunathil,0.5147869193275358
26161,joyeecheung,0.7718793945498061
26159,TimothyGu,1.0332975152149302
26159,gengjiawen,1.033108256052339
26152,Trott,1.033677401211731
26146,richardlau,1.0334622134928286
26145,BridgeAR,1.030546142605517
26140,addaleax,1.0251874978577218
26140,richardlau,1.0250817951158777
26140,cjihrig,1.0251608554141776
26138,Fishrock123,1.0343251111766931
26138,eugeneo,1.0344004872896213
26138,addaleax,1.0343842167271904
26132,vsemozhetbyt,1.0337014397183057
26132,targos,1.0336906480269359
26112,cjihrig,1.035153752052382
26112,addaleax,1.0347821207483328
26110,Trott,1.0352292107062984
26110,addaleax,0.517380560445359
26110,jasnell,1.0346073342147135
26110,Fishrock123,1.0344014296822839
26110,vsemozhetbyt,0.3231946256274702
26101,Trott,1.0353393193781846
26099,addaleax,0.0005047402622776432
26099,gireeshpunathil,0.0017661797034975826
26096,jdalton,1.035090009607264
26096,Hakerh400,0.7758099408650965
26096,TimothyGu,1.0342340722858778
26096,devsnek,1.0342189388584668
26096,joyeecheung,1.0340906309068332
26089,addaleax,1.0351829301574877
26082,lundibundi,1.035442373851683
26082,addaleax,1.0356406104904283
26078,jasnell,1.0361281024669171
26078,vsemozhetbyt,1.0359471272072267
26078,apapirovski,1.030260872530205
26078,sam-github,1.0295791231173006
26078,davidmarkclements,1.0238621247891773
26078,mcollina,0.7671617311571599
26078,ChALkeR,0.19179533694394957
26078,BridgeAR,0.5113882279023014
26076,ZYSzys,1.0362445732481602
26076,vsemozhetbyt,1.0344005642196024
26076,jasnell,1.0320880509259869
26076,BridgeAR,1.0296567885948575
26075,vsemozhetbyt,1.0362455654878797
26070,addaleax,1.0364050925314285
26070,danbev,0.7769447318211411
26070,richardlau,1.0353795092409401
26066,lpinca,1.036575504150443
26065,thefourtheye,1.036348416769564
26065,Trott,1.036345960011671
26063,BridgeAR,1.0271206840940017
26063,BethGriggs,1.0304478378600788
26063,rvagg,1.02354242719995
26062,richardlau,1.0304447053677888
26061,joyeecheung,1.0368581706305808
26059,lpinca,0.11235460410338961
26059,mcollina,0.5139654807159484
26057,ZYSzys,0.7768265811077399
26057,lpinca,1.0357438109532089
26054,gengjiawen,0.19433483389266248
26054,Trott,1.03713408305329
26054,joyeecheung,1.0332853156751265
26049,cjihrig,1.0377983698546527
26049,addaleax,0.5186819382989867
26049,gireeshpunathil,1.0373968563923506
26049,bnoordhuis,1.037316880930086
26047,mscdex,1.03791987215899
26047,Trott,0.7779585760281498
26047,bnoordhuis,1.0370737328383306
26042,bnoordhuis,1.0380173312813097
26042,refack,0.5189867019052657
26042,gengjiawen,0.324269773874037
26041,bnoordhuis,0.7785709780746599
26041,thefourtheye,1.0380241151628395
26041,starkwang,0.7784690590201347
26027,targos,1.0388509321958552
26027,ZYSzys,1.038844529221737
26020,bnoordhuis,1.0370769818937693
26020,jkunkee,1.0370551931707501
26018,cclauss,1.0305763448230234
26018,refack,1.0320635366312805
26016,addaleax,1.0395779803813427
26016,bnoordhuis,1.0393247948087603
26016,targos,1.0389884078563283
26011,bnoordhuis,0.3248242472469909
26011,addaleax,0.3246650455037806
26011,gireeshpunathil,0.32467187004338594
26006,addaleax,0.7803869392010223
26006,joyeecheung,1.0404739256345898
26006,targos,1.0404316083947502
26006,bcoe,1.0402143715314114
26004,lpinca,1.0403944480231346
26001,jkunkee,1.0235353335642068
26001,sam-github,1.0018098315176578
26000,jdalton,1.0408365896540797
25995,refack,1.0409609492269256
25995,jkunkee,0.7792253368571371
25995,joaocgreis,1.0366941358496498
25994,refack,0.11375644248630389
25994,jkunkee,0.11371807676222155
25993,ChALkeR,1.0410367879482694
25993,refack,0.780597470422107
25993,addaleax,0.3250078311937422
25993,bnoordhuis,1.0404486173017355
25977,addaleax,1.041505344134701
25975,richardlau,1.0413860571515885
25975,Trott,1.0412042391791452
25975,Fishrock123,1.0411461638109376
