pr,committer,weight
16869,Brian Vaughn,0.78122345945083
16853,Mojtaba Izadmehr,0.7817350702607977
16822,Dominic Gannaway,0.7764089938537675
16821,Rick Hanlon,0.7762850396929061
16810,Brian Vaughn,0.7756574817862534
16809,Andrew Clark,0.7756414177696506
16807,Dominic Gannaway,0.7755665219000348
16800,Andrew Clark,0.775097989594218
16799,Jessica,0.7761609109231684
16798,Pavlo Tymchuk,0.7749844257953095
16798,Brian Vaughn,0.7757373982279694
16795,Dan Abramov,0.7753282223576764
16794,Dominic Gannaway,0.7748384043983899
16784,Zzzen,0.931504266805991
16781,Andrew Clark,0.7726166568704285
16780,Nicolas Gallagher,0.7726551887408568
16779,Nicolas Gallagher,0.772548890485313
16776,Brian Vaughn,0.772453472403634
16772,Nicolas Gallagher,0.7672578424329501
16766,Dominic Gannaway,0.772074035977592
16752,Stephanie Ding,0.7705341023121195
16752,Brian Vaughn,0.7709154856757228
16751,Dominic Gannaway,0.7709612589012732
16738,Dan Abramov,0.7702221387727853
16732,Dominic Gannaway,0.7690944284802044
16730,Dominic Gannaway,0.7700798438769882
16725,Sebastian Markbage,0.7726202216126787
16720,Daniel Husar,0.769724059016893
16717,Nicolas Gallagher,0.7695555319720191
16715,Andrew Clark,0.7688939434757054
16714,Sebastian Markbage,0.7695116030999651
16712,Lars Naurath,0.7693340644229653
16709,Liad Yosef,0.7696075631494543
16700,Hristo Kanchev,0.7688111156982386
16700,Brian Vaughn,0.7702559811476838
16678,Andrew Clark,0.7661597929728318
16672,Dan Abramov,0.7662793342911878
16663,Andrew Clark,0.7657575757575757
16662,Dominic Gannaway,0.7656508511842564
16659,Andrew Clark,0.7654912087832346
16657,Dominic Gannaway,0.7654235875275747
16654,Dominic Gannaway,0.7650633308661325
16644,Luna Ruan,0.7620951926271011
16642,Dominic Gannaway,0.7646849511639382
16631,NE-SmallTown,0.7628788332317427
16628,Nicolas Gallagher,0.7620854195692557
16627,Brian Vaughn,0.7617022914126901
16626,Luna Ruan,0.7532064808163048
16623,Brian Vaughn,0.7616434247890785
16617,Hristo Kanchev,0.761508236323363
16617,Brian Vaughn,0.7695931749245327
16614,Andrew Clark,0.7609589383417509
16612,Hristo Kanchev,0.7605462491292232
16591,Sebastian Markbage,0.7635058185573407
16584,Dominic Gannaway,0.7591122552149852
16578,halvves,0.7661055024623632
16542,Dan Abramov,0.7546310627830024
16540,Dominic Gannaway,0.7552118273249738
16533,Nicolas Gallagher,0.7546647690990363
16532,Sebastian Markbage,0.7538115983832578
16517,Nicolas Gallagher,0.753853803843028
16479,Nicolas Gallagher,0.7530411514570997
16460,Dan Abramov,0.752955582525446
16459,jamesgeorge007,0.7529456018518519
16458,jamesgeorge007,0.7529427446156972
16455,Dan Abramov,0.752832860453191
16434,Sebastian Markbage,0.7508040443951004
16433,Nicolas Gallagher,0.7499986121995821
16432,Luna Ruan,0.7506099215228245
16425,Tim Kye,0.7504355652429467
16398,Sebastian Markbage,0.7594115227345292
16397,Nicolas Gallagher,0.7491575144403808
16391,Dan Abramov,0.7490041398177174
16383,Lee Byron,0.7482614126175549
16356,Hristo Kanchev,0.7477715172558923
16352,Sebastian Markbage,0.648709127917102
16346,Sebastian Markbage,0.745069780754048
16343,Nicolas Gallagher,0.7450929826280042
16340,Luna Ruan,0.7451158616819537
16338,Brian Vaughn,0.7450150208986416
16336,Sunil Pai,0.7449619216591199
16332,Simen Bekkhus,0.7454274515993267
16328,Andrew Clark,0.7445926488302566
16325,Andrew Clark,0.7444371516893069
16320,Nicolas Gallagher,0.7439984389512946
16315,Ashish Kamble,0.7441702289900926
16312,Sunil Pai,0.7434253272669221
16306,Sebastian Markbage,0.7430278811825148
16302,Dan Abramov,0.7427368149889702
16297,Luna Ruan,0.7432635829076202
16285,fancyzhong,0.7400315203036109
16282,Sunil Pai,0.7395817187681412
16271,Andrew Clark,0.7383427576773482
16269,Dan Abramov,0.7386523550882387
16269,Dan,0.7390046477708115
16266,Ivaylo Hristov,0.7379440825278649
16257,Andrew Clark,0.7373782772045164
16256,Luna Ruan,0.7382060260773443
16254,Dan Abramov,0.7398482097072255
16245,Andrew Clark,0.7405399496037965
16240,Sunil Pai,0.7362631432863114
16217,Luna Ruan,0.7348115936211976
16217,lunaruan,0.7385199834189597
16215,Andrew Clark,0.733900594486532
16210,Luna Ruan,0.7328345800860618
16207,Sunil Pai,0.7332879259549518
16205,Dominic Gannaway,0.733254183356554
16204,Dominic Gannaway,0.7331611281638222
16198,Andrew Clark,0.7328058966097759
16194,Benoit Girard,0.7325325089980262
16181,Sunil Pai,0.7312779102084059
16179,Nicolas Gallagher,0.7311848368744921
16172,Dominic Gannaway,0.7307704015732033
16169,Stephan Noel,0.7992345600400557
16168,James Pike,0.7323416607405472
16167,Belmin Bedak,0.7291600405999651
16167,Dan Abramov,0.734096188174852
16166,Andrew Clark,0.7288926713253222
16164,Emily Janzer,0.7286363999187275
16163,Dominic Gannaway,0.7307910182018724
16157,Emanuel Tesar,0.76178300327546
16152,Nicolas Gallagher,0.7256055345117846
16151,Andrew Clark,0.7271501563769883
16148,Dominic Gannaway,0.7268067014735479
16145,Andrew Clark,0.7429287985820853
16134,Benoit Girard,0.7249376668988738
16125,Andrew Clark,0.7231838862765587
16105,Andrew Clark,0.721717643387902
16104,Moti Zilberman,0.7309193406768838
16104,Sebastian Markbage,0.9537439227040521
16103,Sunil Pai,0.721610537849762
16100,Nicolas Gallagher,0.7215223717055613
16094,Sebastian Markbage,0.7211189027487519
16054,Dominic Gannaway,0.7166211459058981
16041,Sunil Pai,0.7155059893112156
16039,Sunil Pai,0.7154111336061767
16036,Dominic Gannaway,0.7152240163851156
16035,Sunil Pai,0.715154063987577
16030,Luna Ruan,0.7200680407704924
16027,Luna Ruan,0.7146871928957058
